Placa,DPI,NuevoPropietario,Fecha
ZLY-9361,8708861336603,Curro Vilanova Duque,2021-12-22
TWV-2196,5487825936543,Nilo del Guzmán,2021-06-28
WZP-9384,4463345276892,Moreno Alonso Cuesta Ferrán,2019-09-30
WZP-9384,6524340262143,Herberto de Vaquero,2021-05-31
QOQ-4531,5828809763617,Tomás de Beltran,2023-01-28
VNR-6458,9810546406022,Morena Susanita Jara Reina,2022-10-04
HLN-6434,8053343571348,Reinaldo Oliveras Soriano,2016-06-06
HLN-6434,6969121300738,Constanza Guijarro-Peinado,2017-06-10
OGN-8578,1193638570312,Lucía Córdoba Alvarado,2015-08-30
ZXR-0973,4431300100063,Luis Ángel del Fabra,2015-11-29
ZXR-0973,7892135284521,Reyna Azorin,2024-01-09
ZXR-0973,9291111277471,Crescencia Villalba Carreras,2021-05-16
QDM-9331,7929416960828,Natalio Morán-Hernandez,2021-01-23
RFK-5342,8910673360772,Eloy Mancebo Ariño,2023-01-27
RFK-5342,4644238775992,José Luis Pastor-Batlle,2022-12-18
RFK-5342,1740080265100,Felicia Fábregas Gámez,2021-02-12
QSU-2301,7917925594928,Pili de Carbajo,2017-08-29
QSU-2301,2414814218994,Eliseo Llanos-Echeverría,2021-11-18
IXG-2561,4363587106954,Lorenzo Mayoral,2023-06-29
RRI-8438,5067439333184,Virgilio Bayón-Romeu,2016-10-19
CCV-9284,7969346456056,Ámbar Calderón-Aguilera,2018-05-10
CCV-9284,4611148083286,Verónica de Rodrigo,2024-11-04
LZX-9151,5056515461440,Quirino Sanz Mínguez,2016-10-08
SYG-5944,9230327024038,Graciano Castrillo Belda,2017-01-10
SYG-5944,3532961173510,Cristian Régulo Simó Poza,2022-03-10
IRE-5973,7070960096222,Roque Gisbert Salvador,2024-08-19
IRE-5973,5256103447747,Aitor Jorge Espinosa Campos,2019-07-12
SGK-4050,5081842120608,Isidro Mateu Navarrete,2015-04-08
SGK-4050,8837713971567,José Mari Dionisio Checa Moraleda,2021-12-20
CAG-0162,9917027050870,Rosa Ramirez Juárez,2022-07-15
CAG-0162,3670121072331,Blas Bilbao Lloret,2019-07-01
WUF-7573,8997044935163,Jose Luis Molins Arjona,2019-11-24
WUF-7573,2628446310130,Luis Ángel de Arranz,2019-07-17
DJK-0020,2780004792817,Rico Riquelme Arnau,2018-04-21
IQF-0675,8354425735624,Herminio Gonzalez-Soler,2016-12-11
IQF-0675,1246616700312,Pilar Yuste-Blanch,2015-06-28
BZZ-7304,7077149568597,Modesto Villalonga Boada,2018-09-29
ATA-1084,6994311370619,Juan Bautista Tapia,2017-06-25
GCE-4583,3452768634484,Tito Segarra Cortés,2021-10-20
GCE-4583,9602556651962,Toribio Quintana-Villalba,2019-07-16
GCE-4583,9284648038322,Teodosio Seve Jáuregui Galiano,2019-10-14
OSC-5878,9392956397500,Ángeles Peláez-Urrutia,2020-10-09
OSC-5878,7658558162104,Ileana Bárcena Portero,2017-05-24
ZYD-8085,1480831001900,Jenaro Hervia Baños,2015-01-28
ZYD-8085,4932472501890,Luís de Carranza,2021-01-23
ZYD-8085,7366616892350,Margarita del Huerta,2024-02-12
CSF-1834,8404662226306,Ariel Gabino Guillen Duran,2024-02-11
CSF-1834,3783932413139,Martin Molins Álvarez,2016-05-02
CSF-1834,3189790296815,Florentina Nieto Ramos,2018-03-31
OKJ-2339,8596483929111,Aureliano del Amor,2024-11-14
CZF-2442,2380811470112,Emilia Posada-Poza,2024-08-29
GNR-0689,9893368242775,Sabas Geraldo Plana Castell,2020-07-02
GNR-0689,4148827112446,Baltasar Andrade Soler,2021-06-16
GNR-0689,8768529576041,Poncio Guillén,2022-05-11
DLM-3899,9100936239831,Casandra Cabezas Oller,2023-02-07
DLM-3899,5836287459572,Diego Valentín Barberá,2017-02-27
UOA-4076,8323016472839,Renata Pinilla-Company,2023-01-31
UOA-4076,4698412800958,Rosa Ayuso Parejo,2020-04-03
UOA-4076,3136858493414,Buenaventura Juliá Alberdi,2021-11-25
MKH-1344,1928592089934,Petrona Dorita Solís Soler,2022-11-06
MKH-1344,1673008177845,Reina Araujo Ribas,2021-02-26
MKH-1344,5476445391518,Amanda Pereira-Arranz,2024-01-28
SIE-1116,3298683916751,Azucena Yuste Pino,2023-09-15
SIE-1116,9192949198741,Baltasar Ros Calatayud,2019-10-10
SIE-1116,9281772477339,Marc Camino-Ayllón,2017-10-25
UYJ-0114,9200228440584,Juan de Yuste,2017-12-07
UYJ-0114,7586649279167,Alex del Tejedor,2019-09-19
UYJ-0114,6914411205497,Beatriz Maza Nuñez,2023-09-14
KHL-9656,6117197338807,Aurelio Martorell Gómez,2018-03-12
KHL-9656,5429515167510,Alonso Cabezas-Aliaga,2020-11-21
KHL-9656,4918758803902,Consuela Cabrera López,2015-06-12
DHQ-5223,5348975869014,Estela Ordóñez Orozco,2024-05-06
DHQ-5223,7624173280134,Oriana Gelabert Ferrándiz,2015-07-03
XUP-5476,4078665245526,Bernardita Mascaró Serna,2024-11-22
XUP-5476,8957249965493,Marcos Borja Bárcena,2023-06-14
XUP-5476,8725177002749,Jenaro Briones,2019-03-05
JYF-1514,7927490567781,Telmo Wilfredo Perez Heredia,2018-10-01
UKZ-7283,7230555976358,Adela Galiano Leon,2019-01-03
UKZ-7283,4434143134537,Santos Falcó-Lopez,2017-11-27
UKZ-7283,9189467648279,Estefanía Soraya Rico Vazquez,2020-01-07
RWL-2196,4302908065867,Cruz Carballo,2021-01-20
IXK-6218,2704226439179,Graciela de Granados,2015-10-29
IXK-6218,5319268642552,Rafaela Villalonga Cárdenas,2018-03-29
JJD-7171,6458438620009,Bernardita Valera Rosselló,2023-03-10
JJD-7171,7214637189080,Adelaida Mónica Nieto Peiró,2021-08-11
WJE-5396,7591954646100,Olivia Bayón Carlos,2023-11-07
WJE-5396,9947565839001,Genoveva Tirado Azorin,2020-11-28
WJE-5396,9004574764897,Alberto Nicolau Morán,2019-02-24
NHI-3312,3826545838276,Alejandra Navas Coca,2024-08-18
NHI-3312,3978893591407,Cornelio Maldonado Alonso,2017-11-21
LQX-3878,6316450090453,Amor Maza Artigas,2017-04-02
LQX-3878,1340688941687,Amada Carbó,2016-03-08
LQX-3878,7002213592016,Guiomar Peláez Pozuelo,2019-03-29
HVZ-2258,7941790958065,Rafa Pozo Losa,2021-03-29
DJV-0346,1773801028708,Ariel Arturo Pou Hernandez,2016-04-19
DJV-0346,5403047201089,Cornelio Régulo Bas Abril,2019-05-01
YFI-1278,7800872994271,Jose Angel Montenegro Seguí,2022-05-22
YFI-1278,7651071447719,Asdrubal Luis Miguel Barrera Ávila,2016-04-17
HKW-5692,3279705458063,Tania Arce Ibarra,2024-06-01
HKW-5692,8873861943532,Jafet Ortiz Andreu,2020-10-18
HKW-5692,9862772255962,Adoración Llobet Soto,2018-10-16
GVT-0312,3916202665387,Ruben Guardiola,2019-06-03
GVT-0312,2007171767143,Isidoro Maximino Carbonell Amores,2024-09-03
QUL-3351,8559719318132,Timoteo Norberto Casals Bru,2023-02-07
QUL-3351,3510110828563,Leonardo de Tamayo,2019-08-24
YNS-0656,6153329712065,Carolina Navas Novoa,2017-07-03
YNS-0656,5926537215446,Carmen Sarmiento Llorens,2023-05-10
QVS-0848,3372412028025,Marina Badía Roldán,2023-08-07
JMI-2586,5318235987284,Amando Domínguez,2020-09-10
JMI-2586,6139894937778,Alfredo del Garmendia,2018-07-09
JMI-2586,2066669502954,Ramiro Quintanilla Blanco,2024-02-18
VXT-3196,5770528749991,Esperanza Anglada,2017-12-02
VXT-3196,5072974657558,Jafet del Hervia,2021-01-26
VXT-3196,4166032243798,Narciso Aranda Royo,2017-05-13
YSH-3988,1796156473686,Joaquín del Martin,2019-05-05
BVV-8585,1702442314848,Vera Morata Ochoa,2015-04-26
HLC-1898,3737077010305,Julieta Diéguez Macías,2023-03-10
HLC-1898,8268567714276,Adelaida Arroyo,2021-04-26
TGV-5676,4467952920112,León Eutropio Campoy Otero,2024-10-07
PUR-6101,2762884376255,Paulina Alba Téllez,2018-10-03
PUR-6101,3129428938962,Concepción Loreto Armas Gallardo,2019-06-21
XBC-6155,6945651416354,Dionisio del Gutierrez,2016-09-20
XBC-6155,5650132870443,Pablo Barrios,2019-06-30
KXO-8875,6969653082823,Rosalinda Sainz Casal,2019-08-14
KXO-8875,7907286095001,Cecilio Cañizares Elorza,2024-04-01
ARP-9175,2310700143795,Trini Blanco Cervantes,2020-11-10
ARP-9175,7724344614820,Domitila Lluch Campoy,2020-01-03
ARP-9175,9889167652842,Esther Taboada,2017-06-14
TLK-3921,6284187875780,Pía Anguita Catalá,2016-09-13
TLK-3921,8353265888483,Gisela Águila-Agustí,2024-04-16
BEB-6561,3322590571306,Benjamín Canals Toledo,2015-12-14
YGE-1114,2082302336925,María Carmen del Pou,2018-04-20
NOM-9013,5460140456810,Marcial de Páez,2020-07-02
NOM-9013,1256296975001,Juanito Almazán Acero,2018-05-07
SEQ-0661,5713009696897,Marcelo Manuel-Español,2016-12-16
SEQ-0661,1271343829203,Amor Simó-Marcos,2020-09-08
KHA-4789,3855017591310,Rolando Mas Barragán,2015-07-14
KHA-4789,7326966741151,Pascual Miranda Cerro,2023-04-04
CPQ-9013,5393168345819,Visitación Estevez Sabater,2020-02-12
CPQ-9013,5629181864248,Yaiza de Abella,2019-09-30
BGZ-1132,6324101311231,Nieves de Pareja,2019-01-04
FTF-9168,3140210110004,María Ángeles Olga Márquez Farré,2022-01-11
FTF-9168,4372196393776,Nicolás Pardo,2018-12-18
FTF-9168,6340799658980,Raquel Orozco,2023-02-14
JDB-8826,9923335294452,Aristides Bonet Fernandez,2024-04-24
ABX-5856,7432271710331,Elpidio Calderón Cervera,2019-04-24
ABX-5856,5480949435724,Porfirio Amaya Bayo,2015-10-11
XPU-6998,1239843183992,Nazaret Bernad Lloret,2024-06-21
XTZ-4164,7587825813831,Samanta Rocamora Álvaro,2023-06-18
QQV-0625,6583383278116,Manuelita Oller Donaire,2023-11-09
QQV-0625,3250412974300,Aurelio Estevez Soria,2023-04-04
ABJ-1033,6616436266662,Rosaura Molina,2019-12-16
QSE-4554,7391889504946,Cristian Gallardo Peñas,2019-06-23
QSE-4554,4828539581858,Santiago Terrón Ferrera,2019-05-11
FGS-6934,6234554546801,Marcio Toño Cañizares Vélez,2021-03-19
FGS-6934,9727196036722,Azahara Reig,2018-10-22
FGS-6934,3485144297550,Beatriz Cal Balaguer,2015-02-06
FGU-1469,5695624152934,Adelina Brunilda Valenzuela Cisneros,2017-06-12
FGU-1469,2773586281469,José Luis Alcalde Tello,2024-04-12
EPR-2782,5920258903487,Antonio Muñoz Chico,2017-10-12
BNG-2410,3943020391162,África Enríquez Páez,2024-04-06
QAD-5861,4606255645718,Jose Ramón Juan Bautista Madrid Viña,2015-06-27
HDX-0277,1233438439477,Marino Mancebo Fernández,2019-12-27
HRN-6821,2421833710648,Anastasia Ayala,2018-02-04
YJR-2841,7313572965427,Rafaela Maza Quevedo,2021-01-01
YJR-2841,2542368084436,Dominga del Bautista,2015-05-22
CWT-2057,1936962256046,Ariel Isaías Pizarro Iniesta,2022-08-25
CWT-2057,5674957610147,Jeremías Molina Céspedes,2016-07-04
CWT-2057,1573059380904,Rosalva de Palomares,2019-11-19
BVU-3252,8558594829018,Cecilio Pintor,2015-08-29
BVU-3252,2546307391315,Che Estrada-Dueñas,2019-11-29
RKG-8459,1970678300610,Ulises Galan Vives,2016-02-07
RKG-8459,6277553967254,Juliana Luna Jódar Plana,2023-02-01
FAI-5270,9145160073249,Dani Ballester Guerra,2024-03-20
FAI-5270,6916900272399,Abril de Ballesteros,2020-07-06
FAI-5270,1693291358466,Cipriano de Colom,2023-02-07
JMH-4291,1764655224549,Itziar Gutiérrez Cuesta,2022-07-22
JMH-4291,4101630708621,Gabriela Blanco Barrio,2017-03-04
JMH-4291,7729944419244,Simón Baeza Abascal,2023-05-30
GDF-9453,1104839199146,Tomás Pujol Beltrán,2024-12-26
GDF-9453,2739060588813,Bruno Morera Benitez,2018-02-05
GDF-9453,5420520065511,Haroldo Mas-Barba,2022-08-13
COJ-7159,8641334214946,Rafa Barriga Suárez,2020-07-31
COJ-7159,9492691275943,Soraya Mayo Pintor,2016-10-09
PAR-7659,2963483012433,Perla Jáuregui,2022-07-12
PAR-7659,3395656512038,Ágata Cabanillas Cardona,2023-08-18
PAR-7659,1989663950971,María Pilar Morell Pou,2018-01-17
DTK-8289,1558176541331,Rosa María Rozas,2018-01-28
DTK-8289,5864923806583,Poncio Olmedo Ferreras,2020-06-30
DTK-8289,9613254154908,Rocío Berrocal-Jerez,2022-10-26
KSO-9622,2264092911598,Jenaro Almazán-Galiano,2016-11-25
KSO-9622,7975624724061,Urbano Miguel Ángel Priego Landa,2022-12-17
CUK-2806,9499898101289,Sigfrido Quesada,2022-06-14
RVN-4633,1455648357119,Sarita Fuertes-Villalba,2020-08-10
RVN-4633,7377851981051,Magdalena Puig,2022-05-10
RVN-4633,5987414842687,Remedios Cervera,2023-07-26
WRS-5190,8124590929807,Pablo Zamorano,2020-05-17
WRS-5190,7516600412432,Cristina Cánovas Ledesma,2018-07-17
NXW-9579,9748255843376,Gonzalo del Aguado,2017-09-11
NXW-9579,6034027600291,Nacio Izaguirre Moreno,2017-10-17
NXW-9579,8165770539138,Borja Pozo-Carpio,2017-08-19
CLO-2512,5229105598157,Ignacio del Camino,2017-07-01
WXC-6204,7965351548983,Malena Pombo Juan,2019-04-21
WXC-6204,1329882260628,Vito Maza-Blanca,2024-10-10
WXC-6204,3790980372631,Marcia de Nogueira,2015-06-07
IGT-0706,4208648900746,Arcelia Pareja Puga,2015-03-28
IGT-0706,1588478693376,Ramiro Mena García,2018-03-18
VKZ-4464,1564396717715,Cipriano Montesinos Albero,2016-05-19
FJI-2218,5790348067697,Olivia Aranda Múgica,2021-04-12
FJI-2218,1691563316770,Ramona Bosch-Calleja,2018-12-27
ZWB-6118,6263434365850,Vera del Sala,2023-12-05
JVA-1144,9113894671027,Chus Sarabia Cabo,2023-01-28
JVA-1144,8283554679664,Sabas Felix Lago Flores,2015-08-01
JVA-1144,5507579096811,Isabel Cadenas Cobos,2023-08-05
XLI-6049,3155507351332,Alba Gutiérrez Román,2019-10-08
XLI-6049,7385207006630,Reynaldo Flores Castilla,2021-02-27
NSD-8709,3215253282363,Hilario Viana Ávila,2023-01-27
NSD-8709,3546298905345,Candela del Melero,2023-05-10
NSD-8709,7918717852723,Odalis Aguiló Barrena,2017-09-29
FGQ-9865,6951799755108,Salud Arnal Ledesma,2024-01-23
FGQ-9865,3514462690178,Prudencio de Aragón,2022-11-25
FAB-2978,8580216012717,Amaya Chaves,2017-02-22
FAB-2978,6076493190806,Anita Borrás Salgado,2016-09-17
NOH-6296,6725727104219,Alejandra Vila Vicente,2024-09-28
NOH-6296,3697586295393,Elvira Vélez,2015-02-20
NOH-6296,9474445691381,María Dolores Haro,2017-03-31
NBU-0568,8521933125727,Mariano del Cerdá,2016-10-31
MBU-4097,8645991996689,Fabio Plana,2024-09-02
MBU-4097,7730009865350,Oriana Ugarte Arteaga,2020-11-30
MBU-4097,2693696587088,Alfonso Castrillo Martinez,2023-01-17
YNM-4738,8489803526669,Juan Bautista Ferrán Mena,2019-07-17
YNM-4738,7670970418895,Carlos Jaume Galvez,2016-07-19
YNM-4738,5761560989211,Rafa Vallejo Arregui,2019-10-06
BFN-0740,4303514110428,Macaria Guitart,2021-07-22
BFN-0740,3781189012524,Modesto de Cerro,2023-08-16
QVI-0897,7690174152392,Lisandro Serra-González,2018-06-28
ITV-2105,8860874505896,Fabricio del Amor,2022-11-14
ITV-2105,3303414632000,Marisela Hortensia Gallardo Cardona,2018-01-19
PND-1333,7028010482206,Amelia Paniagua Rubio,2024-10-25
PND-1333,1720762083633,Fermín Aragón Murillo,2017-07-08
ZOC-5502,9699264571958,Isa Suarez Almagro,2022-06-16
GGC-2177,2356739189827,Charo Contreras Cervantes,2019-08-31
GGC-2177,5355729655227,Tito de Castañeda,2021-07-31
GGC-2177,3102107439973,Florencio Tomas Bautista,2022-11-29
MNY-6709,2582062675991,Teófila Vigil,2020-06-25
MNY-6709,3694563427659,Benito Batlle Puig,2022-07-07
MNY-6709,9902636896009,Nicanor Martínez Frías,2021-11-29
QZG-1453,9235113824119,Lupe del Ferrándiz,2021-03-29
QZG-1453,2521950492701,Luna Barros-Narváez,2018-05-19
CHM-8606,2508347581220,Kike Bilbao Vera,2016-03-28
WSV-3605,7069311761675,Amanda Chacón Verdú,2017-09-25
DKL-4859,2331310470331,Ricardo Valenciano-Morillo,2019-07-26
SHB-7494,5040175110438,Cayetano Mate Peñas,2015-10-06
SHB-7494,1627781807580,Ricardo Matas,2019-02-03
SHB-7494,1677553391336,Modesta Hoyos Rocha,2015-04-05
MRR-7108,3949236836798,Ignacio Molins Nogués,2017-03-28
MRR-7108,8835161700599,Félix Castell-Garcia,2022-01-04
SAO-0181,7490982242305,Jenny Saavedra Mate,2020-04-27
XLP-8188,7420079970020,Raquel Roldán Fernandez,2019-09-29
XLP-8188,7073954601093,Sebastián Pablo Escamilla,2019-09-15
XLP-8188,1703243219547,Salomón Peralta Elías,2019-01-03
HWY-8851,2511837171240,Hector Gelabert Aragonés,2022-12-19
HWY-8851,1917387899759,Gabino Fabra Alvarado,2020-09-05
IBZ-6248,2136745279185,Alicia de Vives,2016-05-20
MBM-1941,4632738954786,Catalina Zurita Tomé,2024-01-27
OPK-0042,2816622317753,Luisa Gimenez,2022-05-14
IIP-8086,6482361291196,Seve Arévalo Rubio,2024-08-20
IIP-8086,9949549216220,Emelina Alcántara Alemán,2020-08-31
IIP-8086,7271348486535,Odalys Coloma Millán,2018-08-26
QCI-2842,6650112013487,Gil Alarcón Salcedo,2020-08-29
JJL-3552,2585555832090,Juan Manuel Jurado,2021-06-02
JJL-3552,2910702394766,Luciano Tomás-Lobo,2017-04-02
JJL-3552,3408570949830,Salomón de Gallart,2021-03-16
LTS-8134,8670823162316,Miguel Ángel Exposito Zaragoza,2016-05-18
LTS-8134,3949835284028,Ale Vigil Macías,2024-04-26
LLU-2550,1492749954231,Domitila Caparrós Sevillano,2023-07-21
LLU-2550,4673324450130,Elvira Calzada Mancebo,2016-05-05
LLU-2550,1514888935196,Lucas Cobos Gallo,2017-01-18
GVL-5559,7773843585951,Rodolfo Macias Roselló,2019-10-17
XXI-4222,6298887498375,Pepe Nilo Buendía Peña,2015-01-11
XXI-4222,9128505395778,Rafaela Godoy,2022-06-03
XXI-4222,1513633778710,Amanda Ordóñez,2015-12-10
LSD-5807,8093454306255,Adán Vergara Jover,2015-07-28
UUO-9854,4798156877391,Pelayo Cisneros-Dalmau,2017-03-30
OZZ-1322,1508895035584,Atilio Jove Gibert,2017-11-02
OZZ-1322,3616635613916,Bibiana Alegria Aroca,2018-05-25
DBO-4135,8689962809574,Cosme Roca Lloret,2015-06-20
DBO-4135,6463208702589,Estefanía Acuña Echeverría,2018-06-02
DBO-4135,7312818807837,Bernardo de Colomer,2015-07-19
QDF-0892,6507747164157,Arsenio Roque Sandoval Solé,2016-04-21
QDF-0892,3229558376208,Nilda Villalba Valero,2016-07-26
QDF-0892,2887126270092,Adán Manuel-Anguita,2015-09-14
OBX-4770,4469023709925,Cirino Loreto Chico Serra,2018-01-01
OBX-4770,3618236127747,Débora Sevilla Cañizares,2018-08-23
AWB-9087,2299016254140,Roldán Córdoba Peiró,2016-12-08
XMZ-7291,4029074984990,Saturnina Mateu Sala,2018-06-12
XMZ-7291,4387721515939,Rosa María Bernat,2017-11-21
XMZ-7291,1859936219929,Ezequiel Pizarro Meléndez,2019-04-29
TSK-2358,5669405439210,Estrella Vallejo,2022-07-05
TSK-2358,4336962130864,Maximiliano Leocadio Quintana Cuéllar,2024-11-09
FIT-1559,1186230298555,Ascensión Peña,2023-07-08
FIT-1559,5562982756208,Nilda Lledó,2020-08-12
KUD-1997,6685671326454,Azucena del Arévalo,2020-08-24
TLW-6234,4752240533238,Galo Giner Cerezo,2022-01-10
TLW-6234,7626743511901,Natalio Fabra Prado,2018-12-25
SGE-5037,2200118069684,Áurea Galindo Nogueira,2019-03-18
SGE-5037,4649429003073,Andrea del Cobos,2023-11-15
HXU-6432,2102972005684,Florentina de Dávila,2015-08-06
YTO-7405,3135051575474,Clarisa Exposito Hierro,2021-10-25
YTO-7405,3382641819030,Florencia Velasco Gracia,2020-01-11
LTK-1640,4597527686225,Fabián Merino Adadia,2020-03-31
LTK-1640,1011433348075,Mohamed Alberola Segovia,2023-06-01
LTK-1640,1830707328102,Fernanda Olmo Contreras,2022-03-11
THA-5834,7835617700422,Melisa Lamas Morell,2024-03-20
JOA-8888,3037393077258,Esmeralda María Del Carmen Boix Río,2024-01-26
JOA-8888,8694727133180,Albert Hidalgo Saura,2024-09-30
JEQ-2549,9287127736003,Consuelo del Torralba,2016-06-21
JEQ-2549,1670395667375,Luis Miguel Llano Vergara,2015-08-17
WBS-6788,6759213968831,Gonzalo Piñeiro Santana,2024-02-26
WBS-6788,2771930841479,Hipólito Haro Roselló,2015-04-11
WBS-6788,6385584415053,Ainoa Lledó Marquez,2020-06-10
VUN-5769,9053402402468,José Ángel Méndez Tejedor,2019-04-08
VUN-5769,5840314972897,Regina del Barros,2015-04-25
VEY-1271,4280598652994,Rolando del Valdés,2023-04-06
VEY-1271,6416412122189,Débora Bastida Suárez,2018-12-31
PJK-7064,1687946684792,Buenaventura Soto Vicens,2018-01-01
PJK-7064,6365087678389,Nélida Lupe Sosa Prada,2021-12-10
PJK-7064,1458971402445,Agustina Bayo Aragón,2022-02-05
IGR-4088,9676006808565,Agustina Vélez Rius,2015-06-15
IGR-4088,2491116689359,Ambrosio Lorenzo Rosado,2015-06-14
IGR-4088,4440765221496,Fernando Girón Flor,2016-04-30
IYC-8425,6544087450571,Evaristo Guijarro Garmendia,2015-05-14
IYC-8425,7160022731699,Liliana Tolosa-Camino,2021-05-28
YEC-3042,2900271039953,Jose Francisco de Pardo,2024-03-31
YEC-3042,4253488952857,Graciano Maximiliano Fabra Vives,2021-09-11
YEC-3042,9959807061841,Anabel Múñiz Carreras,2022-10-18
DYO-4028,4478755108123,Francisco Jose Mendizábal-Garcés,2021-07-21
DKT-4091,8346706789443,María Pilar Rozas Roda,2015-09-11
TLQ-2865,8032983164037,Cesar Herrera Céspedes,2017-07-25
NGK-5960,1599935120770,Reyes Seco-Barberá,2022-06-29
NGK-5960,6247960156097,Bruno Rogelio Bonet Bravo,2016-12-30
KFQ-2279,3100607260151,Sol Carbonell Campoy,2022-05-05
KFQ-2279,9102549902664,Ricarda Cabrera Cerezo,2017-05-23
KFQ-2279,2170013862261,Candelas del Romeu,2021-03-17
PBV-9405,2862496417863,Raquel Villena Velázquez,2016-11-23
PBV-9405,9435537846148,Isaac Acuña Uribe,2015-07-03
PBV-9405,3380027644221,Lorenzo Cañas Bernal,2020-07-25
RXX-1317,6957613091644,Isidoro Montoya Lucena,2021-12-13
EWB-6099,4020650589528,Abel Acuña Borrego,2019-07-12
EWB-6099,5494173203593,Severo Moreno Ricart,2018-03-27
EWB-6099,5121822719187,Eduardo Cazorla Miró,2018-03-22
MOL-0682,7534693912507,Kike Bustos,2018-02-02
MOL-0682,4023798028437,Anastasio Jover-Uría,2017-03-04
QRO-0990,6311634984448,Rosenda Sanmiguel-Niño,2019-09-04
DBF-0221,1265082008364,Rebeca Bernal Pavón,2015-09-18
EHW-9078,5789114508080,Luisa de Hidalgo,2022-03-11
EHW-9078,2957008828027,Juanita Leandra Aragonés Cruz,2020-05-11
EHW-9078,2009352663941,Eligio Valverde Catalán,2024-10-31
XAC-3470,5163363052623,Carolina Barrios Echeverría,2020-10-05
ERE-2599,8305642363671,Eusebia Quintanilla Redondo,2015-05-13
ERE-2599,7935320257390,Rolando de Arias,2019-08-26
ERE-2599,7449412641357,Américo Múñiz Corominas,2022-01-10
XXI-9221,2588155747259,Nadia Acuña Lozano,2015-09-07
XXI-9221,8137249462291,Piedad Camino,2015-03-13
XXI-9221,7625937843320,Elba Llobet-Montesinos,2019-12-20
LOI-2484,3920591833446,Rosalva Somoza Cañellas,2023-09-04
LOI-2484,7304983724052,Baltasar del Galindo,2020-04-16
LOI-2484,5245566460076,Marcio Montalbán Cazorla,2017-02-05
JXA-1097,8421513837890,Manu Rivas Fuster,2024-08-03
JXA-1097,8363488915569,Jose Vendrell Quesada,2016-11-01
QOK-1832,8712427720334,Marcelino Seguí-Sánchez,2019-04-28
QOK-1832,1697179722881,Nico Uriarte-Artigas,2016-11-21
QOK-1832,9114952329846,Claudio Goicoechea,2024-10-20
WBB-2139,4870513952621,Charo Peña,2023-04-09
ZFX-9140,3905172355694,Nuria Escobar,2024-04-21
ZFX-9140,7883262156003,Belen Roberta Sanchez Landa,2015-08-26
ZFX-9140,1650675189069,Emma Córdoba Ferrando,2016-08-30
XDC-3436,8638847384468,Jordán Alcántara León,2021-11-09
WRG-0445,2320830413113,Anabel de Cabrero,2015-01-19
WRG-0445,9164577505653,Alcides Mayoral Esteve,2015-06-03
CXV-9090,3234089812079,Josefina Menéndez Castejón,2022-11-19
CXV-9090,9809762078983,Eduardo de Galán,2016-11-17
TPB-3881,3424886953391,Calixto Melero-Daza,2023-05-27
TPB-3881,8203664856402,Leoncio Polo,2023-12-03
TPB-3881,6903406481084,Juan José Nicolás Melero Pelayo,2018-12-28
KLV-7011,4652724553681,Águeda Márquez Tomé,2023-11-28
KLV-7011,1438906207716,Pepito Calvo Arribas,2021-08-09
KLV-7011,6881986123959,Mamen Romeu Poza,2023-02-17
XSR-8900,6379400025103,Eusebio Moreno Paredes,2017-10-08
DYV-3744,8142836285586,Azahara Carbonell Agudo,2017-12-22
DYV-3744,1708331766853,Plácido González-Robles,2017-01-17
HTE-2380,4517401669974,Ariadna Hurtado Jiménez,2024-09-28
PPL-2561,5515656470788,Chucho Redondo Huertas,2019-03-23
PPL-2561,7127616001379,Álvaro Torrijos Ángel,2022-07-22
PPL-2561,6460661714198,Nacho Heredia Gámez,2016-04-15
EHB-7903,6761188443932,Marcia Ramos Valls,2023-02-27
EHB-7903,4139915165831,Maite Cervantes-Acero,2024-09-03
EHB-7903,7776994540324,Otilia Gargallo Tejada,2018-08-04
PWU-8476,6313498583724,Emperatriz del Taboada,2018-06-19
TMU-4489,4363086107338,Jesusa Ayuso Anglada,2024-08-24
TMU-4489,3263885836375,Azahar de Mena,2019-02-08
TMU-4489,8038635621525,Gilberto Planas Madrigal,2019-02-02
UTK-6280,4915682467482,Jose Ramón Suárez Somoza,2022-11-11
UTK-6280,4196313937991,Marcela Egea Alegre,2020-02-27
UTK-6280,1781341538846,Rebeca Ferrero,2022-02-05
IEM-3443,4168064550697,Rufino Mas Benet,2022-10-12
IEM-3443,3857025779991,Nacio Lobo Montalbán,2022-03-28
WBD-9615,6665611376358,Inmaculada Ferrera Duarte,2015-10-19
WBD-9615,9155677530578,Milagros Ruth Dominguez Carbonell,2018-06-23
WBD-9615,2992328524607,Wilfredo Elías-Blanca,2017-06-08
CXS-2467,9399782003079,Alejandro Cervantes Jáuregui,2020-01-28
CXS-2467,2088773852324,René Villalobos Cortes,2018-01-11
CXS-2467,6565092738038,Narciso Enríquez Rosselló,2022-03-30
YCK-2947,1488793465537,Alberto de Quevedo,2024-05-29
YCK-2947,5327463949619,María Jesús Abascal Calzada,2020-07-21
YCK-2947,9022815217138,Severiano Goñi Larrea,2016-07-19
OOR-2409,1008111409637,Luz Bru Buendía,2016-08-13
OOR-2409,6393083658518,Nazaret Fortuny Belmonte,2015-06-17
OOR-2409,4527549407216,Isidro Toño Lillo Corominas,2024-11-01
DJY-0166,5902736239634,Moreno Nicolás Olmedo Camps,2018-03-13
DJY-0166,1142777794991,Filomena Tenorio Izquierdo,2023-08-30
