Placa,DPI,Nombre,Marca,Modelo,Año,Multas,Traspasos
TWK-9208,5536134606991,Benigna Coll Mateos,Honda,CR-V,1999,0,3
RWX-4643,3192944299764,Felix Segura Gil,Kia,Picanto,2022,5,3
NFJ-9596,8382012002862,Anita Ripoll-Segovia,Hyundai,Accent,2001,4,3
RUB-5049,7818224383635,Noelia Pareja Conde,Hyundai,Accent,2005,3,0
KRE-3374,6945999623414,Ana Sofía Barceló Cózar,Kia,Sorento,2019,2,2
HCA-9582,9583633035098,Diego Escalona Lucena,Toyota,Hilux,1998,5,3
HOY-2441,5839367960502,Bernarda Zurita-Azorin,Kia,Sportage,2023,0,2
JEG-1856,8552911459537,Ignacia Díaz Cuadrado,Honda,Civic,2015,4,3
QLZ-3884,1778128203048,Rosalinda Quintana Chaves,Toyota,Hilux,2014,2,0
LHC-1530,2230327332251,Gonzalo Jenaro Ortiz Bonilla,Hyundai,Accent,2020,4,3
LDQ-4379,9175942228063,Carlito Sotelo Maza,Hyundai,Accent,2008,4,2
TMK-9859,9965806298616,Belén Águila Rojas,Hyundai,Tucson,2018,2,1
CID-4089,1871123357786,Bernabé Ochoa Manjón,Kia,Sorento,2016,5,3
XNQ-8984,5630104589452,Lupe de Alcalde,Honda,Fit,2013,4,1
YIM-4984,8713208132106,Dan Duran Reig,Hyundai,Santa Fe,2012,3,2
AXO-7910,4396567355303,Calista Flor Mora,Honda,Accord,2000,4,1
ORR-6154,2629033391022,Visitación Arribas Porras,Honda,Accord,2018,3,2
HXJ-2482,6642158999674,Simón del Clemente,Kia,Rio,2018,5,3
YMS-7335,1851419087232,Patricio Solsona Tirado,Kia,Sorento,2023,4,1
BLH-6068,6724585183507,Elías Estevez Cantón,Toyota,Corolla,2008,3,0
HHF-5754,1686348344663,Chus Talavera Corbacho,Kia,Picanto,2010,0,0
UGD-6496,3274853259585,Alejandra de Rius,Mazda,BT-50,2008,5,2
WIL-4457,8545077524070,Evangelina Abella Corbacho,Hyundai,Santa Fe,2012,1,1
GEW-3739,6045531442999,Esther Gracia Antúnez,Mazda,3,1999,2,1
TIK-8953,9471246362200,Francisco Jose Vives Borja,Toyota,Corolla,2007,0,1
MYT-8973,4114539232991,Otilia Manrique Valbuena,Mazda,6,2009,4,3
AGJ-1944,6065201615502,Trinidad Beltrán Cabezas,Mazda,CX-5,2005,4,2
UMF-9621,1457552756881,Loida Martínez Barriga,Toyota,RAV4,1997,3,0
KLL-5784,7513243025151,Ramón Garcés Sabater,Kia,Picanto,2010,3,0
IAR-2219,6297445079331,Dalila Leon Vila,Hyundai,Elantra,2020,3,1
KBK-6055,4264190808153,Rosalía Benet Milla,Honda,Civic,2015,3,2
NCY-1322,1975448791380,Vito Maldonado Aragón,Honda,Civic,1998,2,2
TUR-4896,4157504531068,Elpidio Perelló,Honda,Civic,2013,4,0
SSK-4704,8998477598793,Graciana Macías Campos,Hyundai,Elantra,2022,5,3
DKO-6568,7450398858461,Brunilda Valero Almansa,Kia,Rio,2022,2,2
YLW-1048,9609329551980,Paulina Abril,Kia,Sportage,2012,2,1
PUR-8327,9950028479837,Joaquina Garcés Burgos,Toyota,Yaris,2014,2,0
OMW-4013,1454574513428,Anacleto Ramis Cordero,Honda,CR-V,1995,1,1
OEX-1631,8616742076244,Florina Blanes,Honda,CR-V,2022,4,1
SIC-1310,5658248120256,Gonzalo Arcos Roldan,Mazda,6,2023,3,2
ULW-4916,4666198453838,Ruben Bustamante Moliner,Kia,Sportage,2009,0,1
XWN-0945,1120853409894,Macario Mateos Garriga,Mazda,BT-50,2003,0,1
BFO-2498,6697006142995,Rosa María Pont,Kia,Picanto,2017,0,0
MSN-2931,2660364347826,Norberto Espinosa Serna,Hyundai,Santa Fe,2011,0,2
RFK-8674,3338714348938,Clemente de Correa,Kia,Picanto,2007,4,1
KIP-8697,1574641385610,Pelayo Blasco Villena,Hyundai,Tucson,2015,5,3
KWK-7343,6998191699504,Carlito Cazorla,Toyota,Yaris,2015,2,3
TBR-4587,7281002687800,Leonor Feijoo Barranco,Kia,Sportage,2007,3,0
VXG-4058,5394680092111,Fabricio Cervantes Doménech,Hyundai,Elantra,2002,4,0
VVX-2368,7165614444326,Josefa Montes Caro,Toyota,Corolla,2001,3,3
YHE-5182,4721228954991,Fernanda Tomé Carmona,Kia,Rio,2018,4,3
QBF-6369,1427321765517,Marcelo Rincón Báez,Toyota,RAV4,2018,5,3
AHJ-6636,4569523287522,Rogelio Duran-Sastre,Honda,Fit,2021,1,3
QMQ-9181,3579608192848,Rico Martín Novoa,Hyundai,Tucson,2000,0,3
OAD-3188,9471789528286,Óscar Pujol Martínez,Hyundai,Accent,2011,1,2
QLI-8101,9954211342730,Alexandra Castilla Alcalde,Mazda,CX-5,2016,5,0
MAT-5261,5253678254213,Benigno del Múgica,Hyundai,Santa Fe,2019,5,2
IRP-3144,5549313610756,Marcial Carlito Aguilar Bárcena,Mazda,BT-50,1996,1,2
DSB-4275,4927725399394,Bernardo Paco Ramirez Verdú,Toyota,RAV4,2011,2,3
NFH-5764,4852283530796,Loida Arrieta Viña,Toyota,Hilux,2013,3,3
EKP-4799,8811966690116,Maite del Landa,Honda,Accord,2016,4,2
CYW-8008,2495077069307,Victorino Calzada,Mazda,3,2003,4,0
BYI-0082,4679580279128,Olivia Medina Vergara,Kia,Sorento,2017,1,2
KPT-2724,9245367438644,Enrique Losada Pou,Honda,Fit,2002,5,2
AVB-3363,1057017991327,Mario de Lumbreras,Honda,Accord,2007,2,0
MTU-3777,6330513773079,Irma Martinez Rey,Kia,Sportage,2006,0,0
IRJ-0642,4956022271906,Vanesa Alondra Vilaplana Mateos,Mazda,6,2006,4,2
RYB-8685,6255963122289,Julieta Roura Ródenas,Toyota,Corolla,2019,4,2
GHI-0429,1086405006824,Delia Carrillo Mariño,Mazda,6,2024,5,3
EFU-0737,5327693198139,Amancio Ramis Melero,Honda,CR-V,2015,4,2
MIH-8374,1540513053271,Poncio Cadenas Saura,Toyota,RAV4,2013,5,3
WEQ-2133,3722421326645,Julia Anglada Alegria,Toyota,Yaris,2014,4,0
FJZ-1898,5572206720195,Fortunata Porta Ortiz,Hyundai,Elantra,2011,1,3
MYI-4610,6726898418850,Mario Palomar Cárdenas,Honda,Accord,2018,2,2
LQT-1389,9359903359831,Susanita Castelló Ribera,Honda,Accord,1997,1,0
TUO-6668,5344871559031,Juan Francisco Iglesia Villegas,Kia,Sportage,2023,2,1
GVZ-7940,9980546041061,Inés Gabaldón Gallart,Hyundai,Santa Fe,2001,3,1
ZFJ-2905,5361285661286,Desiderio Marquez Palau,Mazda,CX-5,2009,1,3
OQR-4103,3316658502563,Eladio Calderón Borrell,Honda,Civic,2004,0,3
XCR-2919,5120607827159,David Gutierrez Luz,Mazda,3,2019,3,3
UUI-8666,9249503135296,Rosalina Nieto Moya,Kia,Sorento,2008,1,3
OGD-9586,3203420029288,Cruz Escudero Catalán,Hyundai,Santa Fe,2006,5,0
XLF-9786,9074472994982,Constanza del Manzano,Honda,Civic,2017,4,3
ZDG-9769,1218180035264,Mayte Montaña Franch,Mazda,3,2007,2,1
LXC-5774,5758777017947,Lara Angulo-Baró,Mazda,BT-50,2007,0,2
STH-6936,6452624463928,Josué Peinado Gomez,Mazda,CX-5,2018,4,2
FEQ-4244,1970989789707,Eric Robledo Vizcaíno,Kia,Sportage,2011,5,3
BYR-9272,2418840059402,Heraclio Amado Barragán Oliveras,Kia,Sorento,2010,0,2
ICP-8355,7828150652473,Reyna Hervás Carbó,Toyota,Yaris,2001,2,2
DWX-2555,6182937539103,Vasco Campoy Gonzalez,Kia,Sportage,2016,0,2
JAQ-2237,9716538421153,Che Perales Gallego,Honda,Accord,2003,0,2
FNG-4005,2038370701302,Manola Verdugo,Toyota,Hilux,2008,1,0
PNJ-8237,7609677806668,Xiomara Báez Prieto,Toyota,Hilux,2019,0,1
JPH-2625,7011433290731,Azahar Espejo Rueda,Hyundai,Accent,2013,0,2
LFS-9980,3836121135979,Marisa Perales Pi,Mazda,BT-50,2020,0,2
XVP-0439,1424389327002,Olegario Mendoza,Mazda,CX-5,1995,1,1
SBT-7648,3375450854927,Carina Cano Izquierdo,Hyundai,Santa Fe,2014,3,3
SBO-2638,6125331828235,Iván Morell Donoso,Kia,Sportage,2015,0,0
TRG-5302,5334789114165,Brunilda Cerro-Romero,Toyota,Hilux,2015,0,0
UGC-4844,4227320769440,Leyre Téllez Julián,Mazda,3,2024,0,2
WMX-0352,2488109883435,Arsenio Soria Ferreras,Honda,Fit,2013,3,0
FER-9952,3257411447163,Teo Pérez,Hyundai,Tucson,2008,1,3
OVT-3069,8572222253345,Santos Peláez Donoso,Toyota,Yaris,2002,3,2
DNZ-7929,7596265647591,Manolo Iborra Comas,Kia,Picanto,2024,2,1
VWA-9569,6263693733294,Benjamín Arellano Nieto,Mazda,3,2010,0,3
NDC-3545,7262705747394,Juliana Rosell,Honda,Fit,1996,5,1
ZQK-4306,8010835480551,Ignacio Camps,Kia,Sorento,2014,4,0
YSD-7098,8040894207686,Cleto Molina Bertrán,Hyundai,Santa Fe,2005,3,0
UQU-9913,9890351956028,Rosalinda Agustín,Mazda,3,2002,4,3
PWQ-7445,1563419313075,Brunilda Amo Baños,Honda,Fit,2009,1,1
HGX-3114,9741586368977,Ruy Serna Pereira,Honda,Civic,2024,1,2
OTD-5704,1336474328138,Norberto Fabregat Alemany,Hyundai,Santa Fe,2021,3,0
YRX-0209,9082032906392,Plácido Romeu Montes,Toyota,RAV4,2017,1,1
HUM-7138,8366516685830,Lucía Saez Izquierdo,Honda,CR-V,2001,5,2
FTV-0243,1089445740112,Jose Mendez,Kia,Rio,2010,3,1
ROT-7025,2063005027820,Natividad Anastasia Almansa Delgado,Hyundai,Elantra,2024,4,3
URH-2424,3577791575569,Severo Menéndez-Zamora,Toyota,Corolla,2001,2,2
LEJ-8355,8524578810758,Román de Palmer,Mazda,3,2020,4,0
WMT-2532,8933168743067,José Mari Lorenzo Ramírez,Hyundai,Tucson,2004,2,3
OUG-0256,9085383944333,Rosalía Esparza Escobar,Kia,Rio,1999,0,0
WJH-0753,2680920696776,Carolina Hierro Castell,Hyundai,Santa Fe,2013,1,3
CAW-3191,9694162071820,Chus Millán Abril,Hyundai,Santa Fe,2011,1,1
HMI-3813,7612777726686,Atilio Durán,Mazda,BT-50,2011,0,0
PKP-0659,4433212768145,Delfina Ledesma Palmer,Mazda,6,2021,1,2
LPS-2760,1015197319839,Eulalia Chaves,Hyundai,Tucson,2020,0,0
KDU-9171,7701630823931,Jose Miguel Ballester Tejedor,Hyundai,Santa Fe,2020,2,1
MWE-5182,5507796588153,Leopoldo Artigas Godoy,Honda,Accord,2005,5,0
MAS-2549,1482641920394,Dorita Andres Oliva,Hyundai,Tucson,2023,4,2
CIH-4255,7491935987782,Sonia del Almeida,Mazda,BT-50,1995,5,2
CUV-8156,9888884243413,Faustino del Girón,Kia,Rio,1996,5,0
RWS-6337,4045459202532,Narciso Santamaría Uriarte,Toyota,Hilux,2023,3,2
UMH-3010,6536621097400,Verónica Castells-Segovia,Kia,Sorento,1999,4,0
URL-6219,2324631199233,Augusto Macario Perelló Bravo,Hyundai,Elantra,2005,3,3
FCZ-0468,4460712298934,Eli Nuria Cardona Sierra,Honda,Civic,1999,5,0
FTU-3416,8570739864178,Maristela de Goñi,Mazda,CX-5,1995,4,3
ISJ-0412,6179944266440,Rafaela Farré Carreño,Hyundai,Accent,2017,4,3
JIW-5318,1005738080608,Inmaculada Pla Barco,Hyundai,Santa Fe,2022,4,1
FZI-0388,1788571619621,Tito Perelló Berenguer,Toyota,Corolla,2023,3,0
QPH-6887,7978895293557,Micaela Valcárcel-Acedo,Mazda,BT-50,2015,4,2
RDB-7497,5742630301242,Benigna Alcántara-Nuñez,Mazda,CX-5,2017,1,1
TCS-3029,1328644500919,Prudencio Heras Gomez,Honda,CR-V,2018,0,3
BUV-9889,2044227862784,Lalo Cisneros,Kia,Picanto,2000,0,3
AOU-6772,1421703035900,Emiliana Rosales Vicente,Toyota,Hilux,2019,0,0
HRA-0967,4771250360405,Rosenda Tenorio Pera,Toyota,Hilux,1995,1,2
JVL-5789,3663272148451,Ruben Benavent-Ferrer,Toyota,Yaris,2018,2,3
LCI-1070,6930935632217,Gabriel Gómez Jimenez,Mazda,6,2024,4,3
XQD-4074,7014705467750,Sabina Sáez Gimenez,Hyundai,Elantra,2004,4,2
VSF-6973,6956862997013,Evaristo Vargas Simó,Hyundai,Tucson,2023,3,0
JTL-9804,8593348596088,Carlota Arregui-Pinedo,Mazda,6,2004,4,2
GFQ-0097,7792653034889,Ibán Franch,Mazda,BT-50,2013,0,3
GTI-8426,3623953574687,Clotilde Baños-Manuel,Mazda,6,2018,0,3
IBQ-7947,7510080070432,Yolanda Genoveva Gómez Serra,Honda,Accord,1997,4,0
FVA-9768,2741207314226,Alexandra Palomo,Toyota,RAV4,2024,4,1
UDB-0090,4441823454063,Cirino Reguera Romero,Mazda,6,2020,2,2
LCU-0628,7548706402564,Estela Samper Sarabia,Mazda,BT-50,2003,5,0
GVP-2212,3144257133056,Concepción Villegas Casares,Kia,Sorento,2022,0,1
NJY-4614,6981288967951,León Osorio Lastra,Toyota,RAV4,1999,1,1
PKX-4798,8301588971438,Adelardo del Terrón,Hyundai,Tucson,2002,5,0
GBZ-5067,4244986227683,Crescencia Vilar Castells,Toyota,Hilux,2015,1,3
JDD-1426,1951277723967,Ximena Quiroga Serrano,Toyota,Yaris,2023,2,0
JIN-3510,3110665726310,Paco Sobrino Vaquero,Toyota,Corolla,2018,5,2
WDA-6893,8369479816763,Florentino Lasa Garcia,Hyundai,Accent,2015,2,0
OPS-3627,2350085146937,Ileana de Trillo,Toyota,RAV4,2020,0,3
HYZ-9838,6682011700384,Jenny Carreras Landa,Mazda,6,2020,5,2
ZYS-0678,1658564368390,Modesta Cardona Miró,Kia,Rio,1996,2,1
WSL-5004,4182586163729,Sancho Baeza Hidalgo,Hyundai,Accent,2012,2,3
UNV-2271,6062879366769,Maribel Clavero Ureña,Kia,Sorento,2007,4,1
SHB-9931,8446434631060,Ale Morcillo-Acero,Mazda,CX-5,2001,5,1
WWX-6400,4476844422022,Chelo Saura-Morera,Hyundai,Tucson,2002,3,2
TJX-9250,1832298850138,José Antonio Pedrosa Rodriguez,Toyota,RAV4,1996,4,1
ZSO-2899,6748747079076,María José Castellanos Puerta,Toyota,Corolla,2000,1,1
WOG-2727,5128695053888,José Exposito Sáenz,Hyundai,Accent,2008,4,3
GPG-1695,4439163816882,Flavio Alemany Estrada,Mazda,CX-5,2018,4,2
LMO-3800,5617929821097,Fabiana Soriano Feliu,Toyota,Yaris,2011,5,1
EVK-5523,9966999373286,Eliana Antúnez Salmerón,Honda,Fit,2019,1,0
DIZ-4524,7921388483588,José María Valbuena Valderrama,Honda,Accord,2008,0,1
VIL-8170,2430679640086,María Jesús Lozano Gelabert,Mazda,3,2010,1,0
JAH-5506,4059451986051,Edu Benito Grande,Mazda,BT-50,2018,0,0
VKG-3498,9052632012413,Quique Jose Angel Osorio Coello,Toyota,Hilux,2008,1,3
KPO-3549,7142762102109,Timoteo Ordóñez-Ortuño,Toyota,RAV4,2012,2,1
QFZ-1994,6851918852866,José Antonio Casado-Sarmiento,Honda,Fit,2022,1,3
BXP-3901,3383795581928,Almudena Portillo Querol,Kia,Sportage,2020,2,0
WIA-3641,2746566594062,Susana de Pineda,Mazda,3,1996,4,3
JAZ-5316,2028409694134,Maximino Almagro Cortes,Hyundai,Elantra,1999,0,2
IET-4949,1011154323322,Maricela Rico Azcona,Kia,Sorento,1999,3,1
AVL-3829,9149069155124,Marisela Casanovas Sanabria,Honda,CR-V,2001,3,3
DOP-5070,4131200463306,Sabina Gil Iglesia,Toyota,Corolla,2008,3,2
SSG-6225,5738540815824,Encarnacion Noguera Verdejo,Hyundai,Tucson,2019,5,2
ZNK-7444,6719419266754,Felipa Casado,Honda,Accord,2020,4,1
HTO-2895,7550177540478,Erasmo Almagro Berenguer,Kia,Rio,1997,4,2
TLE-4441,1126892775606,Ciro Félix Badía Pino,Kia,Sportage,2023,0,3
SAK-6722,3076106524911,Emma Losada Feliu,Hyundai,Elantra,2000,0,2
CHD-7367,6568773533423,África Lucas Ricart,Hyundai,Santa Fe,2011,2,2
XUD-4404,7039139475640,Fidela Coello Mosquera,Honda,CR-V,2000,1,3
KVU-5769,6457741361671,Hermenegildo Nicolás Macias Suárez,Hyundai,Santa Fe,2019,2,0
KHN-7725,4365826152845,Lupita Benítez Pla,Kia,Sportage,2015,4,1
XBW-3718,6311243355549,Nydia Fiol Cornejo,Toyota,RAV4,2015,2,2
GYC-6728,5788468707426,Pepe Asenjo-Mendez,Kia,Sorento,2001,1,3
YYU-6716,4722880700903,Luisa Mas Casal,Hyundai,Elantra,2011,3,1
FWE-4435,3780692437192,Consuela Escudero-Pacheco,Mazda,3,2009,4,0
BGA-3648,8043330087812,Mario Moreno España,Mazda,3,2018,4,3
OQB-4900,9622119825737,Francisco Melchor Fiol Pedrosa,Hyundai,Accent,1997,1,3
GZN-8480,1993240029096,Gloria Romero Jáuregui,Kia,Sorento,2016,2,2
YVU-7411,4904571512161,Mayte Solsona Caballero,Mazda,6,1997,2,2
ZVF-3219,6271274858437,Graciela Peñalver Cobos,Toyota,Hilux,2023,2,3
TUB-7890,5235644648562,Narcisa Pineda Arnau,Mazda,CX-5,2024,3,2
NHW-0552,5897729322438,Rosalina Cabrero Hurtado,Toyota,Yaris,2006,5,1
EXG-8066,7779445856999,Zoraida Mora Marti,Toyota,Yaris,2002,0,3
APD-1095,3238583722959,Verónica Nicolás Cuéllar,Kia,Rio,2015,5,1
MBG-4444,3786007932792,Pepita Llorente Navarrete,Hyundai,Tucson,2022,2,0
HCL-6192,7044481531917,Clímaco Cobo Puga,Honda,CR-V,2014,5,3
EHT-8851,8677996607208,Cayetano Sotelo Quirós,Mazda,3,1995,3,3
WNE-8706,5461317709804,Isidora Pacheco Gómez,Kia,Picanto,2000,2,1
LUZ-2410,5070307067635,Maximiliano Calatayud López,Honda,Fit,2012,2,1
SWO-6508,3385799859769,José Ángel Zurita Barroso,Honda,Accord,2008,3,3
RVR-3887,6504467614341,Eliana Francisco Morante,Toyota,Hilux,2022,2,2
SEB-1352,8506067238917,Graciano Abad Almazán,Mazda,BT-50,2022,4,0
RAE-0995,7974177485678,Manuela Riera Miralles,Kia,Sorento,2004,2,1
SQI-9254,7058321054677,Elisabet Pili Morales Ródenas,Toyota,Corolla,2022,4,0
BQX-0283,8501547202121,Merche Cueto Ferrer,Hyundai,Tucson,2022,1,0
AVD-6750,5946623374990,Guiomar Piquer Suarez,Toyota,Hilux,2005,0,1
ELG-4531,2296490185007,Renato Ramón-Barco,Mazda,BT-50,2000,0,0
GRW-6595,3455216831183,Alexandra Amarilis Planas Ferrando,Mazda,3,2006,1,3
ZZR-9600,2737500443000,Guiomar de Campo,Mazda,3,2024,3,1
IGH-8666,7501258842760,María Teresa Beltran Jove,Mazda,3,2015,5,2
MTK-3754,7515605054464,Emelina Iglesias-Navarrete,Kia,Picanto,2024,3,0
MTY-7731,3407913170312,Verónica Borrego,Toyota,RAV4,2018,4,3
JAW-0128,9017211694069,Micaela Manjón Flores,Mazda,6,2003,2,2
YEI-5024,1235703981546,Gala Jordá-Rivas,Toyota,Hilux,2007,3,0
MVQ-5391,1747824263162,Saturnino del Cordero,Kia,Picanto,2024,0,0
GAC-5122,5206844499625,Abilio Alvarado Rosell,Toyota,RAV4,2019,5,0
EOY-9620,1524466464439,Sabas Palmer Palacio,Hyundai,Tucson,2000,5,2
OPH-7779,3450482293779,Lupe del Gomila,Mazda,BT-50,2011,0,1
FDF-5873,8410250568103,Juan Pablo Nieto Cueto,Hyundai,Tucson,2005,3,0
AOF-7551,3016853682579,Brunilda Pagès Fabregat,Honda,Fit,1997,4,2
OCR-1143,1428897521300,Reinaldo Santos Domínguez Bilbao,Kia,Picanto,2005,3,0
QEC-5958,9233569776194,Leonel del Aguilar,Toyota,Corolla,2006,0,3
YVN-2922,6548160225590,Pepito Luis Miguel Alcolea Arranz,Kia,Sportage,2008,1,1
IRF-8755,2573552200383,Faustino Priego Camacho,Mazda,6,2014,2,2
ILX-6168,8053169895237,Máxima Vélez Cañas,Hyundai,Tucson,2007,2,2
IGQ-4323,4334524301106,Dorotea Cuéllar-Macias,Hyundai,Elantra,2018,1,2
WHI-0881,1546441231702,Xiomara Bueno Comas,Kia,Sorento,2009,3,0
FPL-9242,6145208486679,Heriberto Méndez,Toyota,Corolla,2023,4,0
WMB-0187,9760467014262,Judith Peral Aguirre,Mazda,6,2013,0,1
ULW-3174,5438382796188,Adela Jara Mendoza,Hyundai,Santa Fe,2021,2,1
YJO-8337,6614117725529,Melisa Montesinos Fabregat,Mazda,BT-50,2010,5,3
WOI-0190,8288471039633,Adriana Morillo,Honda,Fit,2008,2,1
ZIP-3404,2585337162008,Laura Robledo Gonzalez,Hyundai,Santa Fe,2005,2,0
OIE-2258,5641847406051,Anacleto de Ferrero,Toyota,Corolla,2018,2,3
EDB-0735,4327559178550,Armida Mendez Escalona,Honda,Fit,2009,0,1
FAF-2771,9271505995169,Oriana Vergara,Hyundai,Accent,2004,4,3
LZX-3234,5082384794797,Paula Burgos Cases,Hyundai,Santa Fe,2023,1,0
UVG-8148,7018642990574,Gisela Santana-Ortuño,Mazda,6,1999,1,1
CFP-4358,1462960124839,Obdulia Borrell-Querol,Kia,Picanto,2019,0,1
RAH-0965,5428003430717,Jose Luis Mayol Escobar,Mazda,6,1998,4,1
VQZ-5546,5645701926816,Tiburcio Chema Francisco Lladó,Mazda,6,2010,4,0
ONP-8474,6580935045678,José Luis del Gámez,Kia,Sportage,1999,0,3
KUJ-8441,4661113221597,Gertrudis Pons Echeverría,Honda,CR-V,2009,3,0
KXT-9133,3331548069917,Ofelia Carpio,Honda,CR-V,2020,1,2
YWH-4868,4884142683069,Encarnación Cánovas Carranza,Honda,Accord,1995,3,3
HQU-3949,5019647546254,Rosalina Julia Alfaro Nuñez,Honda,Civic,2017,1,3
KBN-5101,6364230310803,Aitana Zaragoza Valero,Toyota,Hilux,2014,2,0
IOB-2823,7901064945169,Martirio Soriano Pozo,Honda,CR-V,2017,0,2
KDB-5844,7503514309609,Heriberto Atienza Adán,Kia,Sportage,2014,3,0
WWD-0298,9026368640468,Cesar Prat Folch,Toyota,Hilux,2015,3,2
KBT-4732,7420581612843,Florencio Gámez Tolosa,Kia,Sportage,1998,5,0
GUH-4101,2485779690566,Loreto Moliner Viña,Hyundai,Accent,2020,3,2
DYT-4916,9127389198663,Josefa Manzanares-Mulet,Toyota,Corolla,2016,0,2
FMH-0504,3834191108738,Rico Cipriano Echeverría Cal,Mazda,3,2000,0,0
QSK-3702,1881283187335,Victor Manuel Gimeno Ripoll,Hyundai,Santa Fe,2022,0,2
SYQ-8209,6748987917974,Chus Casandra Acevedo Fonseca,Mazda,CX-5,2021,5,3
TMX-5032,8317786334714,Artemio de Lorenzo,Kia,Rio,2007,2,2
DLM-6310,2568755270758,Balduino Fernández Alvarado,Mazda,3,2022,1,3
OXF-0089,3926745838059,Octavio Almazán Andreu,Kia,Sportage,1995,2,3
FPS-8450,4964826177851,Nidia Rosenda Domingo Salvador,Mazda,6,2017,5,3
MZS-4132,2315528554378,Marcela Molina-Bernat,Mazda,BT-50,2015,2,3
HPY-4796,3852811571533,Zaida del Campo,Honda,Civic,2016,1,3
NBZ-6678,5192299069100,Duilio Díaz Camps,Mazda,CX-5,1999,1,2
RMU-0974,4472329208536,Ana Belén Castellanos Salcedo,Honda,Accord,2014,0,3
LFW-4221,5987476867793,Casandra Barrera Herrera,Honda,Fit,1997,5,0
UUG-1627,4071987708021,Rocío Alfaro,Mazda,3,1997,0,3
HCN-4360,9293778981801,Gabriel Querol Atienza,Mazda,6,2020,1,3
WOZ-0046,9442238053492,Rocío Puente Prieto,Kia,Rio,1998,2,1
FXN-1286,5823907195936,Sigfrido Bravo,Toyota,RAV4,2004,0,0
KXH-1523,6423508403701,Carla Alejandra Cuesta Torres,Honda,Fit,1995,0,2
HMM-8735,3573698985359,Mamen Sales Molins,Mazda,3,2004,4,3
HYF-7073,8893359804785,Gonzalo Ribera Carretero,Hyundai,Tucson,2018,5,3
ZKC-1431,6395686863053,Sara Roselló Gracia,Hyundai,Tucson,1995,0,3
TUY-4294,9563064422212,Inés Jessica Salom Noguera,Mazda,BT-50,2016,5,0
RJK-1197,9877157798973,Camilo Bustamante Novoa,Mazda,BT-50,2012,2,2
CIU-5674,8674843905804,Yago Corbacho-Plaza,Honda,Fit,2015,4,3
SUZ-8336,8217143059575,Salomé del Marqués,Honda,Accord,2000,5,3
UTH-8330,4806974197356,Paca Bayona Diéguez,Honda,Civic,2019,2,3
EBN-5663,7449622958849,Candelaria Maite Quintero Rincón,Kia,Picanto,1998,1,1
WRN-0963,5324760867502,Sergio Olmedo Pablo,Kia,Picanto,2006,2,1
NPZ-2854,4934201280290,Victor Caballero Mascaró,Toyota,Yaris,1996,4,0
BTU-9321,7784915601920,Ligia Calvo Lago,Hyundai,Tucson,2024,1,0
RQN-0391,5398530579195,Domingo Morillo Benavides,Hyundai,Santa Fe,2021,2,0
TGR-3364,4212957580743,Gerónimo Galván Martí,Kia,Picanto,2003,0,3
JNQ-5205,9327258749517,Abril del Sáenz,Hyundai,Santa Fe,2010,0,0
FVX-9930,7870320018652,Elodia Delgado Blanco,Mazda,BT-50,2017,5,2
VXT-6600,7959633317206,Noa Marita Ródenas Naranjo,Toyota,Hilux,2024,5,1
LCV-9610,5263640920461,Flor Revilla Sosa,Mazda,3,2008,3,2
OQN-4520,3671766732998,Felix Adelardo Nogueira Perales,Honda,CR-V,2013,0,0
TLN-1483,9787494990820,Natanael del Téllez,Kia,Picanto,1997,5,2
BVK-5549,8277157487376,Ernesto Virgilio Hurtado Macias,Kia,Rio,2013,5,2
ENU-8132,1633654168073,Mateo Jordá,Mazda,CX-5,2009,5,2
ZPT-1882,2034551390902,Pilar Alemán-Román,Toyota,Corolla,2023,4,2
EYI-5532,2182889483403,Vicente Fuster Villa,Mazda,BT-50,2007,2,1
QNX-7699,8348276698764,Adrián Peral Peñalver,Honda,CR-V,2018,5,3
JSZ-6012,9857230597046,Vinicio Pombo Sáez,Hyundai,Accent,2016,1,0
CKP-6957,9280831465024,Anna Guillen Silva,Toyota,RAV4,2011,4,0
BOD-6469,9820167137043,Tristán Fiol Martorell,Mazda,6,2001,2,0
UFL-1082,3203312001925,Nadia Ordóñez-Alfonso,Toyota,Hilux,2000,3,3
BRY-7426,4584150913519,Melchor Pellicer Aramburu,Toyota,RAV4,2018,3,0
PJT-1206,2663086877618,Telmo Marin Arnaiz,Kia,Sportage,2010,3,2
ZID-9497,9833547178536,Santos Remigio Sarabia Pallarès,Hyundai,Tucson,2008,0,2
KMU-8071,2940332039726,Teófilo Jaén,Honda,Accord,2015,0,2
PDH-2101,3285854959884,Victoriano Egea Torres,Toyota,Corolla,2020,4,3
OHM-2043,3923944579614,Clotilde Estévez Pinedo,Mazda,CX-5,2011,1,0
ZTK-3760,3107114294102,César Palomar,Honda,Civic,2019,4,3
OMR-8890,4910268169893,Cosme Urrutia Niño,Toyota,RAV4,2018,2,0
IAS-9213,5274426653364,Fabio Santamaria Talavera,Mazda,6,1997,1,2
UTB-4183,1590187901147,Bruno Mir-Arribas,Mazda,CX-5,2013,5,3
UCF-2525,4137059538076,Plinio Morera,Mazda,6,2014,5,3
BEG-3546,4386454085755,Pascual Campos Beltrán,Mazda,BT-50,2004,4,3
SML-8469,9773406489896,Marc del Bonet,Mazda,CX-5,2019,3,1
YAG-8322,5344833253160,Xiomara Llamas,Kia,Sorento,2008,1,3
